row_num,shop,schedule,time,product,content_type,topic,title,url,creator,status,date,post,path,note,recorder,editor,actor,voice_over,script,vv,revenue,shares,comments,engagement_rate,ctor,media_url,content_status,publish_status,remark,tiktok_eloop,facebook_eloop,instagram_eloop,youtube_eloop,tiktok_moov,facebook_moov,youtube_moov,instagram_moov,notified
,Moov,,,,Viral,เปิดจอง iPad Pro M5,,https://www.tiktok.com/@moovthailand/video/7566495855499431175,Ann,Done,10/29/2025,Ann,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/10_OCT/iPadM5.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/10_OCT/COVER/CV-iP.png'",,Ann,Ann,,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,"LP01
FG02
CS08",Review,Moov ปกป้องรอบด้าน,,https://www.tiktok.com/@moovthailand/video/7566116170412100865,Ann,Done,10/29/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/Oct/Moov-ACC-iP.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/Oct/COVER/CV-Moov-ACC.png'",,Ann,Ann,,Music,,,,,,,,,,,,,,,,,,,,
NOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 - 9 Nov                                                                                                                                                                                              ,EloopTH,,,EW55,Review,รีวิว EW55,,https://www.tiktok.com/@eloopth/video/7569085319773965589,Ann,Done,11/5/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/EW55-Qi2.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/CV-EW55.png'",,Ann,Ann,Ann,Ai,,14816.0,668.95,10.0,2.0,0.72%,0.28%,,,,,,,,,,,,,
,EloopTH,,,,,,,,Moth,,,,"คลิป >>

ปก >>",,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,"EW55
E59",Review,EW55 ชาร์จไร้สาย vs E59 ชาร์จเสียบสาย,,https://www.tiktok.com/@eloopth/video/7568357071091928340,Yung,Done,11/4/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/10_OCT/ไร้สาย เสียบสาย.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/10_OCT/COVER/ปก ไร้สาย เสียบเสียบ.png'",,Ann,Yung,Yung,Yung,,4188.0,882.9,3.0,2.0,0.88%,2.08%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,พาวเวอร์แบงค์ไม่มี CCC เข้าจีนได้ไหม ?,,https://www.tiktok.com/@eloopth/video/7569429973816151316,Yung,Done,11/6/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/CCC.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/ปกCCC.png'",,Yung,Yung,Yung,Yung,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,,,,,Guild,,,,"คลิป >>

ปก >>",,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,E29 Ultra,Educate ,เสียบผิดรูชาร์จช้า ใช้ USB-C เร็วกว่า,,https://www.tiktok.com/@eloopth/video/7569159030807989524,Wasu,Done,10/30/2025,Wasu,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/TT-E29Ultra-เสียบผิดรู/TT-E29Ultra-เสียบผิดรู.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/TT-E29Ultra-เสียบผิดรู/TT-E29Ultra-เสียบผิดรู.png",,Wasu,Wasu,Wasu,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,"C23T C33T
C32T C42T C61T
C101T C102T",Review,[Part 1/3] รวมหัวชาร์จเร็ว Orsen ทั้ง 7 รุ่น,,https://www.tiktok.com/@eloopth/video/7567304217786895623,"Youtube
(View)",Done,11/3/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/รวมหัวชาร์จ 7 รุ่น/Export/เปิด+C23T+C33T.mp4'

ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/รวมหัวชาร์จ 7 รุ่น/Cover/1.png'",,,View,,,,9592.0,0.0,3.0,0.0,0.54%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"C23T C33T
C32T C42T C61T
C101T C102T",Review,[Part 2/3] รวมหัวชาร์จเร็ว Orsen ทั้ง 7 รุ่น,,https://www.tiktok.com/@eloopth/video/7568353103364361493,"Youtube
(View)",Done,11/3/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/รวมหัวชาร์จ 7 รุ่น/Export/C32T+C42T+C61T.mp4'

ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/รวมหัวชาร์จ 7 รุ่น/Cover/2.png'",,,View,,,,10989.0,0.0,7.0,2.0,0.67%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"C23T C33T
C32T C42T C61T
C101T C102T",Review,[Part 3/3] รวมหัวชาร์จเร็ว Orsen ทั้ง 7 รุ่น,,https://www.tiktok.com/@eloopth/video/7568355223719120149,"Youtube
(View)",Done,11/3/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/รวมหัวชาร์จ 7 รุ่น/Export/C101T+C102T+สรุป.mp4'

ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/รวมหัวชาร์จ 7 รุ่น/Cover/3.png'",,,View,,,,10489.0,0.0,3.0,1.0,0.50%,0.00%,,,,,,,,,,,,,
,EloopTH,,,EW55,Review,EW55ชาร์จพร้อมกันไม่ได้,,https://www.tiktok.com/@eloopth/video/7569187714348764436,Yung,Done,11/6/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/EW55ชาร์จพร้อมกันไม่ได้.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/ปก EW55 ชาร์จพร้อมกันไม่ได้.png'",,,,,,,17669.0,1291.57,9.0,5.0,0.85%,0.57%,,,,,,,,,,,,,
,EloopTH,,,,Campaign,11.11 ลดอลังแห่งปี,,https://www.tiktok.com/@eloopth/video/7568792497770581268,Zam,Done,11/5/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/11.11-2.mp4'
ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/11.11-2.png'",,Zam,Moth,Zam,,,4652.0,0.0,6.0,2.0,0.64%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"E29Ultra E60 E66
EW31 EW54",Campaign,ราคาพิเศษแบบนี้เฉพาะไลฟ์สดเท่านั้น,,https://www.tiktok.com/@eloopth/video/7569082521896471829,Zam,Done,11/7/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/11.11-3.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/11.11-3.png'",,Zam,Moth,Zam,,,4172.0,708.96,6.0,4.0,0.91%,1.12%,,,,,,,,,,,,,
,Moov,,,FP01,Review,หมดปัญหาใช้ฟิล์มกระดาษแล้วดูหนังไม่ชัด!,,https://www.tiktok.com/@moovthailand/video/7569184129355386133,Guild,Done,11/5/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/FP01 ฟิล์มกระดาษ.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/_Cover/FP01 ฟิล์มกระดาษ.png'",,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Yung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moov,,,WS02,Review,WS02,,https://www.tiktok.com/@moovthailand/video/7569436710128454933,Nu,Done,11/6/2025,Wasu,"คลิป >> /Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/WS02.mp4

ปก >> /Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/WS02.png",,Nu,Nu,Nu,Ai,,,,,,,,,,,,,,,,,,,,
,Moov,,,LP03,Picture,ระดับการกระแทก,,https://www.tiktok.com/@moovthailand/video/7569070389817593108,Wasu,Done,10/30/2025,Wasu,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/TT-LP-ระดับการกระแทก/TT-LP-ระดับการกระแทก.mp4

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/TT-LP-ระดับการกระแทก/TT-LP-ระดับการกระแทก.png'",,Wasu,Wasu,Wasu,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,CS15,Review,Comming Soon #Casephone #New #MoovThailand,,https://www.tiktok.com/@moovthailand/video/7568809452250500373,Wasu,Done,10/30/2025,Wasu,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/TT-CS15-Comming Soon CS15/TT-CS15-CommingSoon.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/TT-CS15-Comming Soon CS15/TT-CS15-CommingSoon.png'",,Ai,Wasu,Ai,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,CB13,Review,CB13 New Review,,https://www.tiktok.com/@moovthailand/video/7569921675723017492,Wasu,Done,11/7/2025,Wasu,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/TT-CB13-รีวิวใหม่'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/TT-CB13-รีวิวใหม่'",,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,CS11,Review,CS11 เคสไม่ติดรอยนิ้วมือ,,https://www.tiktok.com/@moovthailand/video/7568359035670449429,Moth,Done,11/3/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/10_OCT/CS11.mp4'

ปก >> '/Volumes/graphic/_Video Content/Short Video/2025/Moov/10_OCT/COVER/CS11.png'",,Moth,Moth,Moth,Ai,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,สุดคุ้มที่ไลฟ์สดเวลา 18.00-เที่ยงคืน,,https://www.tiktok.com/@moovthailand/video/7568796734621584661,Lead,Done,11/5/2025,Kukkik,"คลิป >> /Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/11.11-4.mp4

ปก >> /Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/_Cover/11.11-4.png",,Lead,Moth,Lead,,,,,,,,,,,,,,,,,,,,,
,Moov,,,,,,,,Ann,,,,"คลิป >>

ปก >>",,,,,,,,,,,,,,,,,,,,,,,,,
10-16 Nov                                                                                                                                                                                              ,EloopTH,11/16/2025,10:00:00,E66,Review,E66 ขนาดใหญ่มากมั้ย ดูเลย! #EloopTH #พาวเวอร์แบงค์ #Powerbank #แบตสำรองชาร์จเร็ว #E66,,https://www.tiktok.com/@eloopth/video/7573152561046375691,Ann,Done,11/16/2025,Ann,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/E66-พกง่ายมั้ย.mp4',,Ann,Ann,Namfha,Namfha,,3388.0,0.0,2.0,3.0,0.77%,0.00%,https://drive.google.com/file/d/1r8HEi-t8sisOq4KzLmAk_syOhgufzDf5/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmhyr3cfv05inmp0y3fjjfbdf?share=true,https://platform.postiz.com/p/cmhyr3ki305iomp0yhqj28si4?share=true,,,
,EloopTH,11/12/2025,10:00:00,E29,Review,"E29 เก๋าตลอดกาล
#eloopthailand #eloop #E29 #powerbank",,https://www.tiktok.com/@eloopth/video/7571371756271832328,Moth,Done,11/12/2025,Kukkik,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/E29.mp4',,Moth,Moth,Moth,Ai,,11932.0,1435.42,5.0,2.0,0.55%,11.72%,,,,,,,,,,,,,
,EloopTH,11/13/2025,20:00:00,EW55,Review,"""ชาร์จติดหนึบ! ไม่ต้องกลัวแบตหมด! 🔋 #OrsenEW55 แบตสำรอง 20000mAh ชาร์จไร้สาย Magnetic  ดีไซน์กระจกใสสุดเท่! 🤩
#OrsenEW55 #แบตสำรอง #PowerBank #EloopTH #Magcharge",,https://www.tiktok.com/@eloopth/video/7571373106451860743,Moth,Done,11/13/2025,Kukkik,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/EW55.mp4'd,,Moth,Moth,Moth,Ai,,,,,,,,,,,, ,,,,,,,,
,EloopTH,11/14/2025,20:00:00,EW31,Review,เล็กแต่แจ๋ว! ครบจบในตัวเดียว! 🤩 #OrsenEW31 แบตสำรอง 10000mAh MagCharge ชาร์จไร้สาย PD 20W ชาร์จ Apple Watch ได้ด้วย! ⌚️🎧 มีขาตั้งในตัว พกพาสะดวก ระบบแม่เหล็กแน่นปึ้ก! ผ่าน มอก. มั่นใจ 100%! ต้องมีติดกระเป๋าแล้ว! 😉 ,,https://www.tiktok.com/@eloopth/video/7571374141010464007,Moth,Done,11/14/2025,Kukkik,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/EW31.mp4',,Moth,Moth,Moth,Ai,,1842.0,0.0,5.0,2.0,0.87%,0.00%,,,,,,,,,,,,,
,EloopTH,11/15/2025,19:00:00,E60,Review,พาวเวอร์แบงค์ Orsen Eloop ไปจีนได้นะ! ไปบินให้ดูเลยจ้า #จีน #Powerbank #CCC #เที่ยวจีน #แบตสำรอง,,http://tiktok.com/@eloopth/video/7571722067846925589,Yung,Done,11/15/2025,Yung,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/ทดสอบพาวเวอร์แบงค์เข้าประเทศจีน.mp4',,Yung,Yung,Yung,Yung,,,,,,,,,,,,,,,,,,,,
,EloopTH,11/16/2025,19:30:00,E66 E60,Review,E60 E66 สายยาวจริง วัดให้เห็นกันสดๆ #EloopTH #พาวเวอร์แบงค์ #Powerbank #แบตสำรองชาร์จเร็ว #E60 ,,https://www.tiktok.com/@eloopth/video/7573299498760277259,Yung,Done,11/16/2025,Ann,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/E66E60สายยาว70CMจริงไหม.mp4',,Ann,Yung,Namfha,Namfha,,3612.0,0.0,2.0,0.0,0.55%,0.00%,https://drive.google.com/file/d/1dxjzZJ3tkrT9vqPe9IpH82_SY226bexd/view?usp=drive_link,Error,Success,Upload Success,https://platform.postiz.com/p/cmhzpbcot018amp0yr3p8ycck?share=true,https://platform.postiz.com/p/cmhzpbkr7018bmp0y0kr8nvp0?share=true,https://platform.postiz.com/p/cmhzpbkr7018bmp0y0kr8nvp0?share=true,https://platform.postiz.com/p/cmhzpbkr7018bmp0y0kr8nvp0?share=true,,,,,
,EloopTH,11/15/2025,8:00:00,E66 E60,Review,รู้ยัง E60 E66 ชาร์จผ่านสายได้ #EloopTH #พาวเวอร์แบงค์ #Powerbank #แบตสำรองชาร์จเร็ว #E60 ,,https://www.tiktok.com/@eloopth/video/7572750596348906763,Yung,Done,11/16/2025,Kukkik,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/E60E66ชาร์จผ่านสายได้.mp4',,Ann,Yung,Namfha,Namfha,,3085.0,0.0,2.0,2.0,0.88%,0.00%,https://drive.google.com/file/d/1XuYQmHzobkE0b504kajvF2f5TPc1piMP/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmi06hr2201ylmp0ycngm8wdx?share=true,https://platform.postiz.com/p/cmi06hz4j01ymmp0yoftai83u?share=true,,,
,EloopTH,11/12/2025,12:00:00,EW31,Review,E60 กับ E66 ต่างกันยังไง,,https://www.tiktok.com/@eloopth/video/7571689847824387346,Guild,Done,11/12/2025,Guild,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/เปรียบเทียบ E60กับE66_1.mp4',,Guild,Guild,Guild,Guild,,3796.0,899.1,5.0,0.0,0.82%,1.43%,,,,,,,,,,,,,
,EloopTH,11/14/2025,19:30:00,E61,Review,ไม่ต้องพกสาย ไปข้างนอกแล้ว แค่มี E61 #Eloop #E61 #แบตสำรอง,,https://www.tiktok.com/@eloopth/video/7572557327681719608,Wasu,Done,11/14/2025,Ann,/Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/TT-E61-ขี้เกียจพกสาย/TT-E61-ขี้เกียจพกสาย.mp4',,Wasu,Wasu,Wasu,Ai,,1258.0,0.0,1.0,1.0,0.64%,0.00%,https://drive.google.com/file/d/1Du3uRRzZaY4erSuwmDkxoMeHpqE13SX6/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmi14rxg5006svs0yr4gm1b9b?share=true,https://platform.postiz.com/p/cmi14s5jt006tvs0y8w2exm8d?share=true,,,
,EloopTH,11/11/2025,10:00:00,E60 E66,Review,ก่อนสิ้นปี ต้องมีพาวเวอร์แบงค์,,https://www.tiktok.com/@eloopth/video/7571370246376934674,Nu,Done,11/11/2025,Kukkik,/Volumes/graphic/_Graphic File/Nu/คลิปตรวจก่อน/ก่อนเที่ยวสิ้นปี พกสิ่งนี้ติดไปด้วย+ปก.mp4',,Nu,Nu,Nu,Ai,,4232.0,0.0,1.0,0.0,0.73%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"EW54 EW31
E60 E66 E29Ultra",Review,[Part 1/4] แบตสำรอง 5 รุ่นใหม่ ในปี 2025,,https://www.tiktok.com/@eloopth/video/7570951173922966791,"Youtube
(View)",Done,11/10/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Export/intro_EW54.mp4'

ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Cover/Tem.00_15_48_21.Still020.png'",,,View,,,,1024.0,0.0,5.0,0.0,1.37%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"EW54 EW31
E60 E66 E29Ultra",Review,[Part 2/4] แบตสำรอง 5 รุ่นใหม่ ในปี 2025,,https://www.tiktok.com/@eloopth/video/7570953297901800722,"Youtube
(View)",Done,11/10/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Export/E60+EW31.mp4'

ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Cover/Tem.00_08_56_23.Still018.png'",,,View,,,,1633.0,0.0,2.0,0.0,0.67%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"EW54 EW31
E60 E66 E29Ultra",Review,[Part 3/4] แบตสำรอง 5 รุ่นใหม่ ในปี 2025,,?is_from_webapp=1&sender_device=pc&web_id=7485210395336050181,"Youtube
(View)",Done,11/10/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Export/E29U+E66.mp4'
 
ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Cover/Tem.00_11_51_11.Still019.png'",,,View,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,"EW54 EW31
E60 E66 E29Ultra",Review,[Part 4/4] แบตสำรอง 5 รุ่นใหม่ ในปี 2025,,https://www.tiktok.com/@eloopth/video/7570957158729207047,"Youtube
(View)",Done,11/10/2025,Kukkik,"คลิป >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Export/สรุป.mp4'

ปก >> '/Volumes/graphic/_Youtube/Short Fullreview [ Eloop ]/2025/5 PowerBank 2025/Cover/Tem.00_06_23_29.Still017.png'",,,View,,,,1871.0,0.0,2.0,0.0,0.75%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Campaign,โปรเด็ด 11.11 เปิดตระกร้าราคาพิเศษ,,https://www.tiktok.com/@eloopth/video/7570908244072205589,Zam,Done,11/10/2025,Kukkik,"คลิป >> /Volumes/graphic/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/11.11.png

ปก >> /Volumesgraphic/_Video Content/Short Video/2025/Eloop/11_NOV/11.11.mp4",,Zam,Moth,Zam,,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,ผ่านจ่าย E29Ultra ได้แล้วนะ ,,https://www.tiktok.com/@eloopth/video/7571002762750692616,Zam,Done,11/10/2025,Kukkik,"คลิป >> /Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/11.11-1.mp4
ปก >> /Volumes/graphic/_Video Content/Short Video/2025/Eloop/11_NOV/_Cover/11.11-1.png",,Zam,Moth,Zam,,,6428.0,798.87,1.0,0.0,0.53%,0.41%,,,,,,,,,,,,,
,Moov,,,,,,,,Yung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moov,11/12/2025,13:00:00,LP03,Review,ทดสอบฟิล์มเลนส์กล้อง #ตั้มกิวรีวิวมูฟ #เลนส์กล้องไอโฟน #Moovthailand,,https://www.tiktok.com/@moovthailand/video/7571724744177814792,Guild,Done,11/12/2025,Wasu,/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/เปรียบเทียบ LP01_LP03 พี่ตั้ม_กิว_1.mp4',,Wasu,Guild,Guild,Wasu Guild,,302.0,0.0,2.0,0.0,2.65%,0.00%,,,,,,,,,,,,,
,Moov,,,,Review,(1) รีวิว iPhone17 Pro Max,,https://www.tiktok.com/@moovthailand/video/7571281385491533063,"Youtube
(View)",Done,11/11/2025,View,/Volumes/graphic/_Youtube/Short Fullreview [ Moov ]/2025/iPhone 17 PM/Export',,,View,,,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Review,(2) รีวิว iPhone17 Pro Max,,https://www.tiktok.com/@moovthailand/video/7571284972347215122,"Youtube
(View)",Done,11/11/2025,View,/Volumes/graphic/_Youtube/Short Fullreview [ Moov ]/2025/iPhone 17 PM/Export',,,View,,,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Review,(3) รีวิว iPhone17 Pro Max,,https://www.tiktok.com/@moovthailand/video/7571285042324868359,"Youtube
(View)",Done,11/11/2025,View,/Volumes/graphic/_Youtube/Short Fullreview [ Moov ]/2025/iPhone 17 PM/Export',,,View,,,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Review,(4) รีวิว iPhone17 Pro Max,,https://www.tiktok.com/@moovthailand/video/7571285077435469064,"Youtube
(View)",Done,11/11/2025,View,/Volumes/graphic/_Youtube/Short Fullreview [ Moov ]/2025/iPhone 17 PM/Export',,,View,,,,,,,,,,,,,,,,,,,,,,
,Moov,11/12/2025,20:30:00,CB13,Review,สายชาร์จที่ครบจบ CB13,,https://www.tiktok.com/@moovthailand/video/7571376406425373960,Moth,Done,11/12/2025,Kukkik,/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/CB13.mp4',,Moth,Moth,Moth,Ai,,,,,,,,,,,,,,,,,,,,
,Moov,11/13/2025,19:30:00,CS09,Review,"เคสแม่เหล็กที่มากกว่าแค่กันรอย! 🧲 #Moov CS09 มาพร้อมวงแหวนแม่เหล็กดูดแน่นสุดๆ! ใช้กับขาตั้งหรืออุปกรณ์เสริมแม่เหล็กได้สบาย! มีขาตั้งรอบเลนส์กล้องในตัว! 🔥
#MoovCS09 #เคสแม่เหล็ก #เคสกันกระแทก #เคสขาตั้ง #MagneticCase",,https://www.tiktok.com/@moovthailand/video/7572186249730051384,Moth,Done,11/13/2025,Ann,/Volumes/graphic/_Video Content/Short Video/2025/Moov/11_NOV/CS09.mp4',,Moth,Moth,Moth,Ai,,751.0,704.45,2.0,0.0,2.00%,23.34%,https://drive.google.com/file/d/10IzTMyv_s-Sniwmz3Eps7Cy5jHGfzM4z/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmhvw4rdg022gmp0yjcvhmehw?share=true,https://platform.postiz.com/p/cmhvw4zej022hmp0yv33pg6w0?share=true,,,
